x,y,z,rho_0,rho_1
9.0,3.0,11.0,5.527e-42,1.0
9.0,3.0,12.0,5.06497e-40,1.0
9.0,3.0,13.0,3.4461682e-38,1.0
9.0,3.0,14.0,1.7533161e-36,1.0
9.0,3.0,15.0,6.719431e-35,1.0
9.0,3.0,16.0,1.9535436e-33,1.0
9.0,3.0,17.0,4.3395014e-32,1.0
9.0,3.0,18.0,7.41627e-31,1.0
9.0,3.0,19.0,9.816897e-30,1.0
9.0,3.0,20.0,1.0130422e-28,1.0
9.0,3.0,21.0,8.199798e-28,1.0
9.0,3.0,22.0,5.2365126e-27,1.0
9.0,3.0,23.0,2.6526e-26,1.0
9.0,3.0,24.0,1.0710319e-25,1.0
9.0,3.0,25.0,3.462174e-25,1.0
9.0,3.0,26.0,8.993552e-25,1.0
9.0,3.0,27.0,1.8833346e-24,1.0
9.0,3.0,28.0,3.187368e-24,1.0
9.0,3.0,29.0,4.36727e-24,1.0
9.0,3.0,30.0,4.850231e-24,1.0
9.0,3.0,31.0,4.36727e-24,1.0
9.0,3.0,32.0,3.187368e-24,1.0
9.0,3.0,33.0,1.8833346e-24,1.0
9.0,3.0,34.0,8.993552e-25,1.0
9.0,3.0,35.0,3.462174e-25,1.0
9.0,3.0,36.0,1.0710319e-25,1.0
9.0,3.0,37.0,2.6526e-26,1.0
9.0,3.0,38.0,5.2365126e-27,1.0
9.0,3.0,39.0,8.199798e-28,1.0
9.0,3.0,40.0,1.0130422e-28,1.0
9.0,3.0,41.0,9.816897e-30,1.0
9.0,3.0,42.0,7.41627e-31,1.0
9.0,3.0,43.0,4.3395014e-32,1.0
9.0,3.0,44.0,1.9535436e-33,1.0
9.0,3.0,45.0,6.719431e-35,1.0
9.0,3.0,46.0,1.7533161e-36,1.0
9.0,3.0,47.0,3.4461682e-38,1.0
9.0,3.0,48.0,5.06497e-40,1.0
9.0,3.0,49.0,5.527e-42,1.0
9.0,3.0,50.0,4.5e-44,1.0
9.0,3.0,51.0,0.0,1.0
9.0,3.0,52.0,0.0,1.0
9.0,3.0,53.0,0.0,1.0
9.0,3.0,54.0,0.0,1.0
9.0,3.0,55.0,0.0,1.0
9.0,3.0,56.0,0.0,1.0
9.0,3.0,57.0,0.0,1.0
9.0,3.0,58.0,0.0,1.0
9.0,3.0,59.0,0.0,1.0
9.0,4.0,0.0,0.0,1.0
9.0,4.0,1.0,0.0,1.0
9.0,4.0,2.0,0.0,1.0
9.0,4.0,3.0,0.0,1.0
9.0,4.0,4.0,0.0,1.0
9.0,4.0,5.0,0.0,1.0
9.0,4.0,6.0,0.0,1.0
9.0,4.0,7.0,0.0,1.0
9.0,4.0,8.0,0.0,1.0
9.0,4.0,9.0,1.98e-43,1.0
9.0,4.0,10.0,3.0747e-41,1.0
9.0,4.0,11.0,3.509666e-39,1.0
9.0,4.0,12.0,2.9566407e-37,1.0
9.0,4.0,13.0,1.8521432e-35,1.0
9.0,4.0,14.0,8.692963e-34,1.0
9.0,4.0,15.0,3.080263e-32,1.0
9.0,4.0,16.0,8.302582e-31,1.0
9.0,4.0,17.0,1.7149105e-29,1.0
9.0,4.0,18.0,2.734528e-28,1.0
9.0,4.0,19.0,3.390137e-27,1.0
9.0,4.0,20.0,3.2899977e-26,1.0
9.0,4.0,21.0,2.5158655e-25,1.0
9.0,4.0,22.0,1.5252722e-24,1.0
9.0,4.0,23.0,7.373169e-24,1.0
9.0,4.0,24.0,2.8568538e-23,1.0
9.0,4.0,25.0,8.9133066e-23,1.0
9.0,4.0,26.0,2.2484553e-22,1.0
9.0,4.0,27.0,4.601195e-22,1.0
9.0,4.0,28.0,7.6588503e-22,1.0
9.0,4.0,29.0,1.0389617e-21,1.0
9.0,4.0,30.0,1.1499794e-21,1.0
9.0,4.0,31.0,1.0389617e-21,1.0
9.0,4.0,32.0,7.6588503e-22,1.0
9.0,4.0,33.0,4.601195e-22,1.0
9.0,4.0,34.0,2.2484553e-22,1.0
9.0,4.0,35.0,8.9133066e-23,1.0
9.0,4.0,36.0,2.8568538e-23,1.0
9.0,4.0,37.0,7.373169e-24,1.0
9.0,4.0,38.0,1.5252722e-24,1.0
9.0,4.0,39.0,2.5158655e-25,1.0
9.0,4.0,40.0,3.2899977e-26,1.0
9.0,4.0,41.0,3.390137e-27,1.0
9.0,4.0,42.0,2.734528e-28,1.0
9.0,4.0,43.0,1.7149105e-29,1.0
9.0,4.0,44.0,8.302582e-31,1.0
9.0,4.0,45.0,3.080263e-32,1.0
9.0,4.0,46.0,8.692963e-34,1.0
9.0,4.0,47.0,1.8521432e-35,1.0
9.0,4.0,48.0,2.9566407e-37,1.0
9.0,4.0,49.0,3.509666e-39,1.0
9.0,4.0,50.0,3.0747e-41,1.0
9.0,4.0,51.0,1.98e-43,1.0
9.0,4.0,52.0,0.0,1.0
9.0,4.0,53.0,0.0,1.0
9.0,4.0,54.0,0.0,1.0
9.0,4.0,55.0,0.0,1.0
9.0,4.0,56.0,0.0,1.0
9.0,4.0,57.0,0.0,1.0
9.0,4.0,58.0,0.0,1.0
9.0,4.0,59.0,0.0,1.0
9.0,5.0,0.0,0.0,1.0
9.0,5.0,1.0,0.0,1.0
9.0,5.0,2.0,0.0,1.0
9.0,5.0,3.0,0.0,1.0
9.0,5.0,4.0,0.0,1.0
9.0,5.0,5.0,0.0,1.0
9.0,5.0,6.0,0.0,1.0
9.0,5.0,7.0,3e-45,1.0
9.0,5.0,8.0,5.31e-43,1.0
9.0,5.0,9.0,1.0424e-40,1.0
9.0,5.0,10.0,1.488103e-38,1.0
9.0,5.0,11.0,1.5576353e-36,1.0
9.0,5.0,12.0,1.2047542e-34,1.0
9.0,5.0,13.0,6.939513e-33,1.0
9.0,5.0,14.0,3.0006155e-31,1.0
9.0,5.0,15.0,9.816897e-30,1.0
9.0,5.0,16.0,2.4494206e-28,1.0
9.0,5.0,17.0,4.6975997e-27,1.0
9.0,5.0,18.0,6.978486e-26,1.0
9.0,5.0,19.0,8.090439e-25,1.0
9.0,5.0,20.0,7.373169e-24,1.0
9.0,5.0,21.0,5.319e-23,1.0
9.0,5.0,22.0,3.0572826e-22,1.0
9.0,5.0,23.0,1.408585e-21,1.0
9.0,5.0,24.0,5.231334e-21,1.0
9.0,5.0,25.0,1.5738161e-20,1.0
9.0,5.0,26.0,3.8519882e-20,1.0
9.0,5.0,27.0,7.697813e-20,1.0
9.0,5.0,28.0,1.2596434e-19,1.0
9.0,5.0,29.0,1.691246e-19,1.0
9.0,5.0,30.0,1.8655433e-19,1.0
9.0,5.0,31.0,1.691246e-19,1.0
9.0,5.0,32.0,1.2596434e-19,1.0
9.0,5.0,33.0,7.697813e-20,1.0
9.0,5.0,34.0,3.8519882e-20,1.0
9.0,5.0,35.0,1.5738161e-20,1.0
9.0,5.0,36.0,5.231334e-21,1.0
9.0,5.0,37.0,1.408585e-21,1.0
9.0,5.0,38.0,3.0572826e-22,1.0
9.0,5.0,39.0,5.319e-23,1.0
9.0,5.0,40.0,7.373169e-24,1.0
9.0,5.0,41.0,8.090439e-25,1.0
9.0,5.0,42.0,6.978486e-26,1.0
9.0,5.0,43.0,4.6975997e-27,1.0
9.0,5.0,44.0,2.4494206e-28,1.0
9.0,5.0,45.0,9.816897e-30,1.0
9.0,5.0,46.0,3.0006155e-31,1.0
9.0,5.0,47.0,6.939513e-33,1.0
9.0,5.0,48.0,1.2047542e-34,1.0
9.0,5.0,49.0,1.5576353e-36,1.0
9.0,5.0,50.0,1.488103e-38,1.0
9.0,5.0,51.0,1.0424e-40,1.0
9.0,5.0,52.0,5.31e-43,1.0
9.0,5.0,53.0,3e-45,1.0
9.0,5.0,54.0,0.0,1.0
9.0,5.0,55.0,0.0,1.0
9.0,5.0,56.0,0.0,1.0
9.0,5.0,57.0,0.0,1.0
9.0,5.0,58.0,0.0,1.0
9.0,5.0,59.0,0.0,1.0
9.0,6.0,0.0,0.0,1.0
9.0,6.0,1.0,0.0,1.0
9.0,6.0,2.0,0.0,1.0
9.0,6.0,3.0,0.0,1.0
9.0,6.0,4.0,0.0,1.0
9.0,6.0,5.0,0.0,1.0
9.0,6.0,6.0,3e-45,1.0
9.0,6.0,7.0,8.72e-43,1.0
9.0,6.0,8.0,2.16417e-40,1.0
9.0,6.0,9.0,3.8847104e-38,1.0
9.0,6.0,10.0,5.0766426e-36,1.0
9.0,6.0,11.0,4.868163e-34,1.0
9.0,6.0,12.0,3.4532777e-32,1.0
9.0,6.0,13.0,1.8269603e-30,1.0
9.0,6.0,14.0,7.2684446e-29,1.0
9.0,6.0,15.0,2.1927462e-27,1.0
9.0,6.0,16.0,5.0577906e-26,1.0
9.0,6.0,17.0,8.993552e-25,1.0
9.0,6.0,18.0,1.24291765e-23,1.0
9.0,6.0,19.0,1.3455816e-22,1.0
9.0,6.0,20.0,1.1499794e-21,1.0
9.0,6.0,21.0,7.815636e-21,1.0
9.0,6.0,22.0,4.2533718e-20,1.0
9.0,6.0,23.0,1.8655433e-19,1.0
9.0,6.0,24.0,6.633488e-19,1.0
9.0,6.0,25.0,1.9224242e-18,1.0
9.0,6.0,26.0,4.561627e-18,1.0
9.0,6.0,27.0,8.896331e-18,1.0
9.0,6.0,28.0,1.4304064e-17,1.0
9.0,6.0,29.0,1.9002915e-17,1.0
9.0,6.0,30.0,2.0886964e-17,1.0
9.0,6.0,31.0,1.9002915e-17,1.0
9.0,6.0,32.0,1.4304064e-17,1.0
9.0,6.0,33.0,8.896331e-18,1.0
9.0,6.0,34.0,4.561627e-18,1.0
9.0,6.0,35.0,1.9224242e-18,1.0
9.0,6.0,36.0,6.633488e-19,1.0
9.0,6.0,37.0,1.8655433e-19,1.0
9.0,6.0,38.0,4.2533718e-20,1.0
9.0,6.0,39.0,7.815636e-21,1.0
9.0,6.0,40.0,1.1499794e-21,1.0
9.0,6.0,41.0,1.3455816e-22,1.0
9.0,6.0,42.0,1.24291765e-23,1.0
9.0,6.0,43.0,8.993552e-25,1.0
9.0,6.0,44.0,5.0577906e-26,1.0
9.0,6.0,45.0,2.1927462e-27,1.0
9.0,6.0,46.0,7.2684446e-29,1.0
9.0,6.0,47.0,1.8269603e-30,1.0
9.0,6.0,48.0,3.4532777e-32,1.0
9.0,6.0,49.0,4.868163e-34,1.0
9.0,6.0,50.0,5.0766426e-36,1.0
9.0,6.0,51.0,3.8847104e-38,1.0
9.0,6.0,52.0,2.16417e-40,1.0
9.0,6.0,53.0,8.72e-43,1.0
9.0,6.0,54.0,3e-45,1.0
9.0,6.0,55.0,0.0,1.0
9.0,6.0,56.0,0.0,1.0
9.0,6.0,57.0,0.0,1.0
9.0,6.0,58.0,0.0,1.0
9.0,6.0,59.0,0.0,1.0
9.0,7.0,0.0,0.0,1.0
9.0,7.0,1.0,0.0,1.0
9.0,7.0,2.0,0.0,1.0
9.0,7.0,3.0,0.0,1.0
9.0,7.0,4.0,0.0,1.0
9.0,7.0,5.0,3e-45,1.0
9.0,7.0,6.0,8.72e-43,1.0
9.0,7.0,7.0,2.75986e-40,1.0
9.0,7.0,8.0,6.26987e-38,1.0
9.0,7.0,9.0,1.0291529e-35,1.0
9.0,7.0,10.0,1.2302859e-33,1.0
9.0,7.0,11.0,1.0799914e-31,1.0
9.0,7.0,12.0,7.02007e-30,1.0
9.0,7.0,13.0,3.4076653e-28,1.0
9.0,7.0,14.0,1.24607e-26,1.0
9.0,7.0,15.0,3.462174e-25,1.0
9.0,7.0,16.0,7.373169e-24,1.0
9.0,7.0,17.0,1.2140596e-22,1.0
9.0,7.0,18.0,1.5587818e-21,1.0
9.0,7.0,19.0,1.5738161e-20,1.0
9.0,7.0,20.0,1.2596434e-19,1.0
9.0,7.0,21.0,8.054692e-19,1.0
9.0,7.0,22.0,4.145257e-18,1.0
9.0,7.0,23.0,1.728751e-17,1.0
9.0,7.0,24.0,5.879434e-17,1.0
9.0,7.0,25.0,1.6398149e-16,1.0
9.0,7.0,26.0,3.769197e-16,1.0
9.0,7.0,27.0,7.169325e-16,1.0
9.0,7.0,28.0,1.1321275e-15,1.0
9.0,7.0,29.0,1.4877518e-15,1.0
9.0,7.0,30.0,1.6293249e-15,1.0
9.0,7.0,31.0,1.4877518e-15,1.0
9.0,7.0,32.0,1.1321275e-15,1.0
9.0,7.0,33.0,7.169325e-16,1.0
9.0,7.0,34.0,3.769197e-16,1.0
9.0,7.0,35.0,1.6398149e-16,1.0
9.0,7.0,36.0,5.879434e-17,1.0
9.0,7.0,37.0,1.728751e-17,1.0
9.0,7.0,38.0,4.145257e-18,1.0
9.0,7.0,39.0,8.054692e-19,1.0
9.0,7.0,40.0,1.2596434e-19,1.0
9.0,7.0,41.0,1.5738161e-20,1.0
9.0,7.0,42.0,1.5587818e-21,1.0
9.0,7.0,43.0,1.2140596e-22,1.0
9.0,7.0,44.0,7.373169e-24,1.0
9.0,7.0,45.0,3.462174e-25,1.0
9.0,7.0,46.0,1.24607e-26,1.0
9.0,7.0,47.0,3.4076653e-28,1.0
9.0,7.0,48.0,7.02007e-30,1.0
9.0,7.0,49.0,1.0799914e-31,1.0
9.0,7.0,50.0,1.2302859e-33,1.0
9.0,7.0,51.0,1.0291529e-35,1.0
9.0,7.0,52.0,6.26987e-38,1.0
9.0,7.0,53.0,2.75986e-40,1.0
9.0,7.0,54.0,8.72e-43,1.0
9.0,7.0,55.0,3e-45,1.0
9.0,7.0,56.0,0.0,1.0
9.0,7.0,57.0,0.0,1.0
9.0,7.0,58.0,0.0,1.0
9.0,7.0,59.0,0.0,1.0
9.0,8.0,0.0,0.0,1.0
9.0,8.0,1.0,0.0,1.0
9.0,8.0,2.0,0.0,1.0
9.0,8.0,3.0,0.0,1.0
9.0,8.0,4.0,0.0,1.0
9.0,8.0,5.0,5.31e-43,1.0
9.0,8.0,6.0,2.16417e-40,1.0
9.0,8.0,7.0,6.26987e-38,1.0
9.0,8.0,8.0,1.3020183e-35,1.0
9.0,8.0,9.0,1.9535436e-33,1.0
9.0,8.0,10.0,2.1353678e-31,1.0
9.0,8.0,11.0,1.7149105e-29,1.0
9.0,8.0,12.0,1.0207187e-27,1.0
9.0,8.0,13.0,4.542605e-26,1.0
9.0,8.0,14.0,1.5252722e-24,1.0
9.0,8.0,15.0,3.8992063e-23,1.0
9.0,8.0,16.0,7.6588503e-22,1.0
9.0,8.0,17.0,1.16638484e-20,1.0
9.0,8.0,18.0,1.3897387e-19,1.0
9.0,8.0,19.0,1.3069236e-18,1.0
9.0,8.0,20.0,9.784193e-18,1.0
9.0,8.0,21.0,5.879434e-17,1.0
9.0,8.0,22.0,2.8580464e-16,1.0
9.0,8.0,23.0,1.1321275e-15,1.0
9.0,8.0,24.0,3.678924e-15,1.0
9.0,8.0,25.0,9.866309e-15,1.0
9.0,8.0,26.0,2.1951386e-14,1.0
9.0,8.0,27.0,4.0697006e-14,1.0
9.0,8.0,28.0,6.3089386e-14,1.0
9.0,8.0,29.0,8.198814e-14,1.0
9.0,8.0,30.0,8.945579e-14,1.0
9.0,8.0,31.0,8.198814e-14,1.0
9.0,8.0,32.0,6.3089386e-14,1.0
9.0,8.0,33.0,4.0697006e-14,1.0
9.0,8.0,34.0,2.1951386e-14,1.0
9.0,8.0,35.0,9.866309e-15,1.0
9.0,8.0,36.0,3.678924e-15,1.0
9.0,8.0,37.0,1.1321275e-15,1.0
9.0,8.0,38.0,2.8580464e-16,1.0
9.0,8.0,39.0,5.879434e-17,1.0
9.0,8.0,40.0,9.784193e-18,1.0
9.0,8.0,41.0,1.3069236e-18,1.0
9.0,8.0,42.0,1.3897387e-19,1.0
9.0,8.0,43.0,1.16638484e-20,1.0
9.0,8.0,44.0,7.6588503e-22,1.0
9.0,8.0,45.0,3.8992063e-23,1.0
9.0,8.0,46.0,1.5252722e-24,1.0
9.0,8.0,47.0,4.542605e-26,1.0
9.0,8.0,48.0,1.0207187e-27,1.0
9.0,8.0,49.0,1.7149105e-29,1.0
9.0,8.0,50.0,2.1353678e-31,1.0
9.0,8.0,51.0,1.9535436e-33,1.0
9.0,8.0,52.0,1.3020183e-35,1.0
9.0,8.0,53.0,6.26987e-38,1.0
9.0,8.0,54.0,2.16417e-40,1.0
9.0,8.0,55.0,5.31e-43,1.0
9.0,8.0,56.0,0.0,1.0
9.0,8.0,57.0,0.0,1.0
9.0,8.0,58.0,0.0,1.0
9.0,8.0,59.0,0.0,1.0
9.0,9.0,0.0,0.0,1.0
9.0,9.0,1.0,0.0,1.0
9.0,9.0,2.0,0.0,1.0
9.0,9.0,3.0,0.0,1.0
9.0,9.0,4.0,1.98e-43,1.0
9.0,9.0,5.0,1.0424e-40,1.0
9.0,9.0,6.0,3.8847104e-38,1.0
9.0,9.0,7.0,1.0291529e-35,1.0
9.0,9.0,8.0,1.9535436e-33,1.0
9.0,9.0,9.0,2.679116e-31,1.0
9.0,9.0,10.0,2.677016e-29,1.0
9.0,9.0,11.0,1.9661382e-27,1.0
9.0,9.0,12.0,1.0710319e-25,1.0
9.0,9.0,13.0,4.36727e-24,1.0
9.0,9.0,14.0,1.3455816e-22,1.0
9.0,9.0,15.0,3.1624145e-21,1.0
9.0,9.0,16.0,5.7238514e-20,1.0
9.0,9.0,17.0,8.054692e-19,1.0
9.0,9.0,18.0,8.896331e-18,1.0
9.0,9.0,19.0,7.784343e-17,1.0
9.0,9.0,20.0,5.4451603e-16,1.0
9.0,9.0,21.0,3.0715829e-15,1.0
9.0,9.0,22.0,1.4088841e-14,1.0
9.0,9.0,23.0,5.295521e-14,1.0
9.0,9.0,24.0,1.6427071e-13,1.0
9.0,9.0,25.0,4.2326245e-13,1.0
9.0,9.0,26.0,9.109059e-13,1.0
9.0,9.0,27.0,1.6451122e-12,1.0
9.0,9.0,28.0,2.5025789e-12,1.0
9.0,9.0,29.0,3.2153568e-12,1.0
9.0,9.0,30.0,3.4948854e-12,1.0
9.0,9.0,31.0,3.2153568e-12,1.0
9.0,9.0,32.0,2.5025789e-12,1.0
9.0,9.0,33.0,1.6451122e-12,1.0
9.0,9.0,34.0,9.109059e-13,1.0
9.0,9.0,35.0,4.2326245e-13,1.0
9.0,9.0,36.0,1.6427071e-13,1.0
9.0,9.0,37.0,5.295521e-14,1.0
9.0,9.0,38.0,1.4088841e-14,1.0
9.0,9.0,39.0,3.0715829e-15,1.0
9.0,9.0,40.0,5.4451603e-16,1.0
9.0,9.0,41.0,7.784343e-17,1.0
9.0,9.0,42.0,8.896331e-18,1.0
9.0,9.0,43.0,8.054692e-19,1.0
9.0,9.0,44.0,5.7238514e-20,1.0
9.0,9.0,45.0,3.1624145e-21,1.0
9.0,9.0,46.0,1.3455816e-22,1.0
9.0,9.0,47.0,4.36727e-24,1.0
9.0,9.0,48.0,1.0710319e-25,1.0
9.0,9.0,49.0,1.9661382e-27,1.0
9.0,9.0,50.0,2.677016e-29,1.0
9.0,9.0,51.0,2.679116e-31,1.0
9.0,9.0,52.0,1.9535436e-33,1.0
9.0,9.0,53.0,1.0291529e-35,1.0
9.0,9.0,54.0,3.8847104e-38,1.0
9.0,9.0,55.0,1.0424e-40,1.0
9.0,9.0,56.0,1.98e-43,1.0
9.0,9.0,57.0,0.0,1.0
9.0,9.0,58.0,0.0,1.0
9.0,9.0,59.0,0.0,1.0
9.0,10.0,0.0,0.0,1.0
9.0,10.0,1.0,0.0,1.0
9.0,10.0,2.0,0.0,1.0
9.0,10.0,3.0,4.5e-44,1.0
9.0,10.0,4.0,3.0747e-41,1.0
9.0,10.0,5.0,1.488103e-38,1.0
9.0,10.0,6.0,5.0766426e-36,1.0
9.0,10.0,7.0,1.2302859e-33,1.0
9.0,10.0,8.0,2.1353678e-31,1.0
9.0,10.0,9.0,2.677016e-29,1.0
9.0,10.0,10.0,2.4452997e-27,1.0
9.0,10.0,11.0,1.6422897e-25,1.0
9.0,10.0,12.0,8.18599e-24,1.0
9.0,10.0,13.0,3.0572826e-22,1.0
9.0,10.0,14.0,8.639213e-21,1.0
9.0,10.0,15.0,1.8655433e-19,1.0
9.0,10.0,16.0,3.1091966e-18,1.0
9.0,10.0,17.0,4.0397615e-17,1.0
9.0,10.0,18.0,4.1327447e-16,1.0
9.0,10.0,19.0,3.3617084e-15,1.0
9.0,10.0,20.0,2.1951386e-14,1.0
9.0,10.0,21.0,1.1613337e-13,1.0
9.0,10.0,22.0,5.0216716e-13,1.0
9.0,10.0,23.0,1.7894135e-12,1.0
9.0,10.0,24.0,5.294672e-12,1.0
9.0,10.0,25.0,1.3097351e-11,1.0
9.0,10.0,26.0,2.7247687e-11,1.0
9.0,10.0,27.0,4.7913097e-11,1.0
9.0,10.0,28.0,7.1496746e-11,1.0
9.0,10.0,29.0,9.0797994e-11,1.0
9.0,10.0,30.0,9.830802e-11,1.0
9.0,10.0,31.0,9.0797994e-11,1.0
9.0,10.0,32.0,7.1496746e-11,1.0
9.0,10.0,33.0,4.7913097e-11,1.0
9.0,10.0,34.0,2.7247687e-11,1.0
9.0,10.0,35.0,1.3097351e-11,1.0
9.0,10.0,36.0,5.294672e-12,1.0
9.0,10.0,37.0,1.7894135e-12,1.0
9.0,10.0,38.0,5.0216716e-13,1.0
9.0,10.0,39.0,1.1613337e-13,1.0
9.0,10.0,40.0,2.1951386e-14,1.0
9.0,10.0,41.0,3.3617084e-15,1.0
9.0,10.0,42.0,4.1327447e-16,1.0
9.0,10.0,43.0,4.0397615e-17,1.0
9.0,10.0,44.0,3.1091966e-18,1.0
9.0,10.0,45.0,1.8655433e-19,1.0
9.0,10.0,46.0,8.639213e-21,1.0
9.0,10.0,47.0,3.0572826e-22,1.0
9.0,10.0,48.0,8.18599e-24,1.0
9.0,10.0,49.0,1.6422897e-25,1.0
9.0,10.0,50.0,2.4452997e-27,1.0
9.0,10.0,51.0,2.677016e-29,1.0
9.0,10.0,52.0,2.1353678e-31,1.0
9.0,10.0,53.0,1.2302859e-33,1.0
9.0,10.0,54.0,5.0766426e-36,1.0
9.0,10.0,55.0,1.488103e-38,1.0
9.0,10.0,56.0,3.0747e-41,1.0
9.0,10.0,57.0,4.5e-44,1.0
9.0,10.0,58.0,0.0,1.0
9.0,10.0,59.0,0.0,1.0
9.0,11.0,0.0,0.0,1.0
9.0,11.0,1.0,0.0,1.0
9.0,11.0,2.0,6e-45,1.0
9.0,11.0,3.0,5.527e-42,1.0
9.0,11.0,4.0,3.509666e-39,1.0
9.0,11.0,5.0,1.5576353e-36,1.0
9.0,11.0,6.0,4.868163e-34,1.0
9.0,11.0,7.0,1.0799914e-31,1.0
9.0,11.0,8.0,1.7149105e-29,1.0
9.0,11.0,9.0,1.9661382e-27,1.0
9.0,11.0,10.0,1.6422897e-25,1.0
9.0,11.0,11.0,1.00879296e-23,1.0
9.0,11.0,12.0,4.601195e-22,1.0
9.0,11.0,13.0,1.5738161e-20,1.0
9.0,11.0,14.0,4.0780733e-19,1.0
9.0,11.0,15.0,8.088441e-18,1.0
9.0,11.0,16.0,1.2408068e-16,1.0
9.0,11.0,17.0,1.4877518e-15,1.0
9.0,11.0,18.0,1.4088841e-14,1.0
9.0,11.0,19.0,1.0646615e-13,1.0
9.0,11.0,20.0,6.48511e-13,1.0
9.0,11.0,21.0,3.2153568e-12,1.0
9.0,11.0,22.0,1.3097351e-11,1.0
9.0,11.0,23.0,4.4214528e-11,1.0
9.0,11.0,24.0,1.2470096e-10,1.0
9.0,11.0,25.0,2.9596597e-10,1.0
9.0,11.0,26.0,5.9490024e-10,1.0
9.0,11.0,27.0,1.0180854e-09,1.0
9.0,11.0,28.0,1.4897481e-09,1.0
9.0,11.0,29.0,1.869668e-09,1.0
9.0,11.0,30.0,2.016319e-09,1.0
9.0,11.0,31.0,1.869668e-09,1.0
9.0,11.0,32.0,1.4897481e-09,1.0
9.0,11.0,33.0,1.0180854e-09,1.0
9.0,11.0,34.0,5.9490024e-10,1.0
9.0,11.0,35.0,2.9596597e-10,1.0
9.0,11.0,36.0,1.2470096e-10,1.0
9.0,11.0,37.0,4.4214528e-11,1.0
9.0,11.0,38.0,1.3097351e-11,1.0
9.0,11.0,39.0,3.2153568e-12,1.0
9.0,11.0,40.0,6.48511e-13,1.0
9.0,11.0,41.0,1.0646615e-13,1.0
9.0,11.0,42.0,1.4088841e-14,1.0
9.0,11.0,43.0,1.4877518e-15,1.0
9.0,11.0,44.0,1.2408068e-16,1.0
9.0,11.0,45.0,8.088441e-18,1.0
9.0,11.0,46.0,4.0780733e-19,1.0
9.0,11.0,47.0,1.5738161e-20,1.0
9.0,11.0,48.0,4.601195e-22,1.0
9.0,11.0,49.0,1.00879296e-23,1.0
9.0,11.0,50.0,1.6422897e-25,1.0
9.0,11.0,51.0,1.9661382e-27,1.0
9.0,11.0,52.0,1.7149105e-29,1.0
9.0,11.0,53.0,1.0799914e-31,1.0
9.0,11.0,54.0,4.868163e-34,1.0
9.0,11.0,55.0,1.5576353e-36,1.0
9.0,11.0,56.0,3.509666e-39,1.0
9.0,11.0,57.0,5.527e-42,1.0
9.0,11.0,58.0,6e-45,1.0
9.0,11.0,59.0,0.0,1.0
9.0,12.0,0.0,0.0,1.0
9.0,12.0,1.0,0.0,1.0
9.0,12.0,2.0,6.01e-43,1.0
9.0,12.0,3.0,5.06497e-40,1.0
9.0,12.0,4.0,2.9566407e-37,1.0
9.0,12.0,5.0,1.2047542e-34,1.0
9.0,12.0,6.0,3.4532777e-32,1.0
9.0,12.0,7.0,7.02007e-30,1.0
9.0,12.0,8.0,1.0207187e-27,1.0
9.0,12.0,9.0,1.0710319e-25,1.0
9.0,12.0,10.0,8.18599e-24,1.0
9.0,12.0,11.0,4.601195e-22,1.0
9.0,12.0,12.0,1.9210741e-20,1.0
9.0,12.0,13.0,6.0193354e-19,1.0
9.0,12.0,14.0,1.4304064e-17,1.0
9.0,12.0,15.0,2.605791e-16,1.0
9.0,12.0,16.0,3.678924e-15,1.0
9.0,12.0,17.0,4.0697006e-14,1.0
9.0,12.0,18.0,3.5662578e-13,1.0
9.0,12.0,19.0,2.5025789e-12,1.0
9.0,12.0,20.0,1.421332e-11,1.0
9.0,12.0,21.0,6.6009434e-11,1.0
9.0,12.0,22.0,2.531529e-10,1.0
9.0,12.0,23.0,8.091853e-10,1.0
9.0,12.0,24.0,2.1742483e-09,1.0
9.0,12.0,25.0,4.9488755e-09,1.0
9.0,12.0,26.0,9.6068e-09,1.0
9.0,12.0,27.0,1.5995083e-08,1.0
9.0,12.0,28.0,2.2945855e-08,1.0
9.0,12.0,29.0,2.8454686e-08,1.0
9.0,12.0,30.0,3.056359e-08,0.99999994
9.0,12.0,31.0,2.8454686e-08,1.0
9.0,12.0,32.0,2.2945855e-08,1.0
9.0,12.0,33.0,1.5995083e-08,1.0
9.0,12.0,34.0,9.6068e-09,1.0
9.0,12.0,35.0,4.9488755e-09,1.0
9.0,12.0,36.0,2.1742483e-09,1.0
9.0,12.0,37.0,8.091853e-10,1.0
9.0,12.0,38.0,2.531529e-10,1.0
9.0,12.0,39.0,6.6009434e-11,1.0
9.0,12.0,40.0,1.421332e-11,1.0
9.0,12.0,41.0,2.5025789e-12,1.0
9.0,12.0,42.0,3.5662578e-13,1.0
9.0,12.0,43.0,4.0697006e-14,1.0
9.0,12.0,44.0,3.678924e-15,1.0
9.0,12.0,45.0,2.605791e-16,1.0
9.0,12.0,46.0,1.4304064e-17,1.0
9.0,12.0,47.0,6.0193354e-19,1.0
9.0,12.0,48.0,1.9210741e-20,1.0
9.0,12.0,49.0,4.601195e-22,1.0
9.0,12.0,50.0,8.18599e-24,1.0
9.0,12.0,51.0,1.0710319e-25,1.0
9.0,12.0,52.0,1.0207187e-27,1.0
9.0,12.0,53.0,7.02007e-30,1.0
9.0,12.0,54.0,3.4532777e-32,1.0
9.0,12.0,55.0,1.2047542e-34,1.0
9.0,12.0,56.0,2.9566407e-37,1.0
